Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,Tm,C_value,CV_C_value
Calytrix,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,1.0,0.75,1.0,2.25,0.733152778,0.508,62.70475775
Camassia,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.02173913,1.0,0.517857143,1.0,2.09,0.735,2.575,5.565289281
Camelina,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,1.0,1.0,1.0,2.63,0.456936364,0.702577031,83.97051654
Camissonia,Onagraceae,Myrtales,0.699300699,0.227272727,0.112676056,0.007042254,0.001538462,0.0,1.0,0.819672131,0.988636364,1.54,0.6028,1.291666667,52.59165606
Campanula,Campanulaceae,Asterales,0.005569479,0.005263158,0.707100592,0.0,0.0,0.705882353,1.0,0.80952381,1.0,0.0,0.7125,1.955,28.60243016
Camphorosma,Amaranthaceae,Caryophyllales,0.0,0.0,0.5,0.5,0.041463415,0.0,1.0,0.986486486,0.0,2.24,0.199,1.222277228,57.33533842
Canavalia,Fabaceae,Fabales,3.571428571,0.125,1.0,0.0,0.096494845,1.0,1.0,0.916129032,1.0,4.0,0.626545455,2.9788,100.1112562
Capsella,Brassicaceae,Brassicales,4.761904762,0.142857143,0.357142857,0.0,0.00485306,0.0,1.0,1.0,1.0,2.63,0.046666667,0.448333333,35.99426902
Caragana,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.735191638,1.0,1.0,1.0,2.1,0.626545455,1.6,100.1112562
Caralluma,Apocynaceae,Gentianales,0.0,0.0,1.0,0.0,0.000658617,0.0,1.0,0.375,1.0,2.1,0.80825,1.132962963,66.00308026
Cardamine,Brassicaceae,Brassicales,0.16722408,0.076086957,0.673469388,0.0,0.00485306,0.0,1.0,0.615384615,1.0,2.0,0.456936364,0.824210526,49.90911071
Cardaminopsis,Brassicaceae,Brassicales,0.0,0.0,0.9,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Cardaria,Brassicaceae,Brassicales,3.571428571,0.125,1.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Cardiospermum,Sapindaceae,Sapindales,0.0,0.0,0.75,0.0,0.001265823,0.0,1.0,0.928571429,1.0,2.21,0.9475,1.1984,178.6208283
Carduncellus,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Carduus,Asteraceae,Asterales,0.480769231,0.153846154,0.330769231,0.0,0.00210989,0.0,1.0,0.8,1.0,2.09,0.806,4.28,74.38814924
Carex,Cyperaceae,Poales,0.024607728,0.104582844,1.0,0.0,0.00045977,0.45,1.0,0.5,0.008474576,2.416666667,0.17,0.419318182,46.22570709
Carlina,Asteraceae,Asterales,0.0,0.0,0.653846154,0.0,0.00210989,0.017857143,1.0,0.75,1.0,2.09,0.6471375,4.326,16.91235139
Carpesium,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.017857143,1.0,1.0,1.0,2.09,0.6471375,4.064583333,74.38814924
Carpha,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.45,1.0,0.512578616,0.105381166,2.53,0.13225,1.062465753,144.9035847
Carpinus,Betulaceae,Fagales,0.0,0.0,1.0,1.0,0.054545455,0.017857143,1.0,1.0,0.0,4.0,0.934,1.03,34.95233635
Carpobrotus,Aizoaceae,Caryophyllales,2.564102564,0.153846154,1.0,0.384615385,0.000990099,0.0,1.0,0.75,1.0,0.86,0.6471375,0.43,60.63309118
Carthamus,Asteraceae,Asterales,1.666666667,0.125,0.058823529,0.0,0.00210989,0.017857143,1.0,1.0,1.0,2.09,0.6471375,1.762941176,44.68554251
Carum,Apiaceae,Apiales,0.0,0.0,0.785714286,0.0,0.003968254,0.0,1.0,1.0,1.0,4.0,0.937666667,4.78,48.45406178
Carya,Juglandaceae,Fagales,3.80952381,0.266666667,1.0,1.0,0.0,0.017857143,1.0,1.0,0.0,1.47,0.9475,0.83,20.48171366
Cassia,Fabaceae,Fabales,0.0,0.0,0.5,0.0,0.096494845,1.0,1.0,0.916129032,1.0,2.5,0.626545455,0.976666667,2.364574481
Cassinia,Asteraceae,Asterales,20.0,0.5,1.0,1.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Cassiope,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.81,0.87925,0.753636364,28.06023211
Cassytha,Lauraceae,Laurales,0.0,0.0,1.0,0.0,0.0004,0.0,1.0,0.75,1.0,1.95,0.960666667,1.8475,57.88068169
Castanea,Fagaceae,Fagales,0.0,0.0,1.0,1.0,0.001492537,0.017857143,1.0,1.0,0.5,1.81,0.9925,0.875,0.0
Castilleja,Orobanchaceae,Lamiales,0.385964912,0.144736842,0.818181818,0.037974684,0.0,0.72,1.0,0.958333333,1.0,1.0,0.7155,3.468225806,49.13924668
Casuarina,Casuarinaceae,Fagales,0.0,0.0,1.0,1.0,0.094736842,0.017857143,1.0,0.75,0.0,2.09,0.6471375,0.45,31.42696805
Catalpa,Bignoniaceae,Lamiales,0.0,0.0,1.0,1.0,0.01,0.75,1.0,0.75,1.0,2.0,0.911375,1.168,32.13323314
Catananche,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.017857143,0.826621924,0.68329718,1.0,2.09,0.6471375,4.064583333,74.38814924
Catapodium,Poaceae,Poales,16.66666667,0.25,0.0,0.0,0.074314214,0.967741935,1.0,1.0,0.0,1.73,0.360925926,3.4,74.38153976
Caulanthus,Brassicaceae,Brassicales,0.0,0.0,0.368421053,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.59,30.82463302
Caulophyllum,Berberidaceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.833333333,1.0,2.0,0.6471375,2.11375,132.0725747
Caustis,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.45,1.0,0.512578616,0.105381166,2.53,0.13225,1.062465753,144.9035847
Ceanothus,Rhamnaceae,Rosales,0.653120464,0.169811321,1.0,1.0,0.004444444,0.0,1.0,1.0,0.941176471,2.27,0.6471375,0.622307692,63.75807827
Cedrus,Pinaceae,Pinophyta,0.0,0.0,1.0,1.0,0.004761905,0.017857143,1.0,0.970588235,0.0,0.5,0.91,16.14375,1.239284262
Celastrus,Celastraceae,Celastrales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.833333333,1.0,1.92,0.6471375,0.6625,71.44344045
Celmisia,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Celtis,Cannabaceae,Rosales,0.0,0.0,1.0,1.0,0.017647059,0.0,1.0,0.75,0.0,1.583333333,0.6471375,1.29,0.0
Cenchrus,Poaceae,Poales,0.0,0.0,0.266666667,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.0,4.0,0.360925926,3.146666667,69.19092241
Centaurea,Asteraceae,Asterales,0.062784492,0.086642599,0.715135738,0.021276596,0.00210989,0.0,1.0,0.958333333,1.0,3.5,0.978,1.543934426,24.72579688
Centaurium,Gentianaceae,Gentianales,0.929152149,0.19047619,0.047619048,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.723,1.23,78.21193545
Centipeda,Asteraceae,Asterales,0.0,0.0,0.375,0.0,0.00210989,0.017857143,0.826621924,0.68329718,1.0,2.09,0.6471375,4.064583333,74.38814924
Centrolepis,Centrolepidaceae,Poales,0.0,0.0,0.166666667,0.0,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,2.25,60.63309118
Cephalanthera,Orchidaceae,Asparagales,3.571428571,0.125,1.0,0.0,0.0,0.985294118,1.0,0.5,1.0,2.79,0.4,16.42,2.27495241
Cephalaria,Caprifoliaceae,Dipsacales,0.0,0.0,0.785714286,0.071428571,0.0,0.017857143,1.0,0.817073171,1.0,3.0,0.3405,5.06,19.78891561
Cerastium,Caryophyllaceae,Caryophyllales,0.153508772,0.072916667,0.5625,0.0,0.001818182,0.0,1.0,0.733333333,1.0,3.0,0.592428667,2.077777778,47.88014012
Ceratocephalus,Ranunculaceae,Ranunculales,0.0,0.0,0.0,0.0,0.0,0.1,0.823529412,0.637323944,0.98013245,3.25,0.62825,10.8040273,60.63309118
Ceratochloa,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Ceratophyllum,Ceratophyllaceae,Ceratophyllales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.25,0.0,2.09,0.6471375,0.69,60.63309118
Cercidium,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Cercocarpus,Rosaceae,Rosales,10.71428571,0.375,1.0,1.0,0.001060071,0.0,0.54950495,0.586142322,0.995471014,4.0,0.754,0.903866995,52.69870481
Cerinthe,Boraginaceae,Boraginales,0.0,0.0,0.205128205,0.0,0.001824818,0.166666667,1.0,0.75,1.0,1.94,0.600255556,0.95,65.04411735
Cestrum,Solanaceae,Solanales,0.0,0.0,1.0,1.0,0.089837398,0.018181818,1.0,0.861111111,1.0,3.333333333,0.324142857,2.962857143,75.18940887
Chaenactis,Asteraceae,Asterales,0.865800866,0.090909091,0.386363636,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
